0	0   0	86	1	2
1	1	1	7	-3	2
1	1	1	8	-3	1
1	1	1	6	-1	1
1	1	1	6	-3	2
1	1	1	4	-1	0
1	1	1	5	-3	2
1	1	1	4	-1	0
1	1	1	3	-1	2
1	1	1	5	-3	0
1	1	1	4	-1	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	3	-1	0
1	1	1	4	-3	2
1	1	1	6	-3	1
1	1	1	4	-1	0
1	1	1	2	-1	2
1	1	1	5	-3	0
1	1	1	2	-1	2
0	1	1	4	-3	1
0	1	1	4	-3	0
0	1	1	4	-3	1
0	1	1	5	-3	1
1	1	1	6	-3	1
1	1	1	6	-3	1
1	1	1	2	-1	0
1	1	0	2	-3	0
1	1	0	3	-3.2	0
1	1	1	3	-3.2	1
1	1	1	5	-3	0
1	1	1	6	-3	1
1	1	1	4	-1	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	2	-1	0
1	1	1	3	-3	1
1	1	1	2	-1	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	5	-3	0
1	1	1	5	-3	2
1	1	1	0	-1	0
1	1	1	0	-3	2
1	1	1	7	-3	1
1	1	1	2	-1	0
1	1	1	2	-3	2
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	4	-3	0
1	1	1	5	-3	2
1	1	1	4	-1	0
1	1	1	5	-3	2
1	1	1	4	-1	2
1	1	1	3	-1.2	0
1	1	1	3	-3	2
1	1	1	3	-3	2
1	1	1	3	-3.2	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	2	-1	2
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	2	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	2	-1	1
1	1	1	3	-3	0
1	1	1	2	-1	1
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	3	-3	0
1	1	1	2	-1	2
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	3	-3	0
1	1	1	2	-1	2
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	2	-1	0
1	1	1	2	-3	2
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	3	-3	0
1	1	1	2	-1	2
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	3	-3	0
1	1	1	2	-1	2
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	2	-1	2
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
0	1	1	2	-1	0
0	1	1	2	-3	1
0	1	1	2	-3	0
0	1	1	3	-3	1
0	1	1	4	-3	1
0	1	1	4	-3	1
0	1	1	5	-3	1
0	0	1	6	-3	1
0	0	1	0	-1	0
0	0	1	217	-2	2
0	0	1	213	0	2
0	0	1	216	-2.2	2
0	0	1	210	-0.2	2
0	0	1	208	-0.2	2
0	0	1	207	-0.2	2
0	0	1	207	-2.2	2
0	0	1	207	-2.2	1
0	0	1	206	0	2
0	0	1	206	-2	1
0	0	1	207	-2	2
0	0	1	207	-2	1
0	0	1	206	0	2
0	0	1	207	-2	1
0	0	1	208	-2	2
0	0	1	0	-1	1
0	0	1	0	-3	0
0	0	1	8	-3	1
0	1	1	8	-3	1
0	1	1	6	-1	1
0	1	1	5	-1	1
0	1	1	5	-3	1
0	1	1	4	-1	0
0	1	1	4	-3	1
0	1	1	3	-1	0
0	1	1	4	-3	1
0	1	1	3	-1	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	3	-1	2
1	1	1	4	-3	0
1	1	1	3	-1	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	4	-3	0
1	1	1	5	-3	2
1	1	1	4	-1	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	9	-3	1
1	1	1	4	-1	0
1	1	1	3	-1	2
1	1	0	2	-1	0
1	1	0	3	-3	0
1	1	0	2	-1.2	0
1	1	0	3	-3.2	0
1	1	0	3	-3.2	0
1	1	0	3	-3.2	0
1	1	0	3	-3.2	0
1	1	0	3	-3.2	0
1	1	0	3	-3.2	0
1	1	0	3	-3.2	0
1	1	0	3	-3.2	0
1	1	0	4	-3.2	0
1	1	1	3	-1.2	1
0	1	1	8	-3	1
0	1	1	3	-1	0
0	1	1	3	-3	1
0	1	1	4	-3	0
0	1	1	5	-3	1
0	1	1	6	-3	1
0	0	1	6	-3	1
0	0	1	9	-3	1
0	0	1	0	-1	0
0	0	1	187	-2	2
0	0	1	185	0	2
0	0	1	186	-2.2	2
0	0	0	184	1	1
0	0	0	185	-0.8	2
0	0	0	184	1.2	1
0	0	0	182	1.2	2
0	0	0	183	-0.8	1
0	0	0	186	-0.8	2
0	0	0	185	1.2	1
0	0	1	186	-2	2
0	0	1	283	-2	2
0	0	1	189	-0.2	2
0	0	1	196	-2.2	2
0	0	1	0	-1.2	1
0	0	1	7	-3	1
0	1	1	5	-1	1
0	1	1	5	-3	1
0	1	0	4	-1	1
1	1	0	4	-3	0
1	0	0	6	-3	1
1	0	0	34	-2	1
1	0	0	29	0	1
0	0	0	25	1.2	1
0	0	0	24	1.2	1
0	0	0	22	1.2	1
0	0	0	21	1.2	1
0	0	0	19	1.2	1
0	0	0	17	1.2	1
0	0	0	16	1.2	1
0	0	0	14	0.2	1
0	0	0	13	0.2	1
0	0	0	13	-1.8	1
0	0	0	10	0.2	1
0	0	0	9	0.2	1
0	0	0	7	0.2	1
0	1	0	5	-1	1
0	1	1	3	-1	0
1	1	1	2	-1	2
1	1	1	4	-3	0
1	1	1	85	-2	1
1	1	1	0	-1	0
1	1	1	0	-3	2
1	1	1	0	-3	0
1	1	1	7	-3	2
1	1	1	5	-1	0
1	1	1	0	-1	2
1	1	1	0	-3	0
1	1	0	0	-3	0
1	1	0	5	-3.2	2
1	1	0	2	-1	0
1	1	0	3	-3	0
1	0	0	0	-1.2	0
1	1	0	0	-3.2	0
1	1	0	4	-3.2	2
1	1	0	3	-1	0
1	1	1	2	-1	2
1	1	1	3	-3	0
1	1	1	6	-3	2
1	1	1	5	-1	0
1	1	1	6	-3	2
1	1	1	6	-3	0
1	1	1	15	-3	1
1	1	1	5	-1	0
1	1	1	5	-3	2
1	1	1	3	-1	0
1	1	1	3	-3	2
0	1	1	2	-1	0
1	1	0	2	-3	0
1	1	0	3	-3.2	0
1	0	0	5	-3.2	1
1	0	0	0	-1	0
1	0	0	204	-2	2
0	0	0	203	1.2	1
0	0	0	202	1.2	2
0	0	0	202	-0.8	1
0	0	0	203	-0.8	2
0	0	0	205	-0.8	1
0	0	0	207	-0.8	2
0	0	0	294	-0.8	2
0	0	0	213	1	1
0	0	0	212	1.2	1
0	0	0	208	1.2	1
0	0	0	207	1.2	1
0	0	0	204	1.2	1
0	0	0	205	-0.8	1
0	0	0	203	1.2	1
0	0	0	201	1.2	1
0	0	0	199	1.2	1
0	0	0	196	1.2	1
0	0	0	194	1.2	1
0	0	0	191	1.2	1
0	0	0	187	1.2	2
0	0	0	184	1.2	1
0	0	0	180	1.2	2
0	0	0	179	1.2	1
0	0	0	176	1.2	2
0	0	0	174	1.2	1
0	0	0	173	1.2	1
0	0	0	170	1.2	1
0	0	0	166	1.2	1
0	0	0	162	1.2	1
0	0	0	158	1.2	1
0	0	0	156	1.2	1
0	0	0	155	1.2	1
0	0	0	151	1.2	1
0	0	0	149	1.2	1
0	0	0	147	1.2	1
0	0	0	145	1.2	2
0	0	0	143	1.2	1
0	0	0	141	1.2	2
0	0	0	140	1.2	1
0	0	0	139	1.2	2
0	0	0	136	1.2	1
0	0	0	135	1.2	1
0	0	0	132	1.2	1
0	0	0	86	1.2	1
0	0	0	127	-0.8	1
0	0	0	124	1.2	1
0	0	0	123	1.2	1
0	0	0	121	1.2	1
0	0	0	79	1.2	1
0	0	0	117	-0.8	1
0	0	0	115	1.2	1
0	0	0	95	1.2	1
0	0	0	106	-0.8	1
0	0	0	104	1.2	1
0	0	0	101	1.2	1
0	0	0	100	1.2	1
0	0	0	98	1.2	1
0	0	0	96	1.2	1
0	0	0	96	-0.8	1
0	0	0	92	1.2	1
0	0	0	91	1.2	1
0	0	0	89	1.2	1
0	0	0	88	1.2	1
0	0	0	85	1.2	1
0	0	0	84	1.2	1
0	0	0	81	1.2	1
0	0	0	82	-0.8	1
0	0	0	77	1.2	1
0	0	0	76	1.2	1
0	0	0	75	1.2	1
0	0	0	73	1.2	1
0	0	0	70	1.2	1
0	0	0	69	1.2	1
0	0	0	67	1.2	1
0	0	0	65	1.2	1
0	0	0	62	1.2	1
0	0	0	60	1.2	1
0	0	0	57	1.2	1
0	0	0	56	1.2	1
0	0	0	54	1.2	1
0	0	0	53	1.2	1
0	0	0	50	1.2	1
0	0	0	49	1.2	1
0	0	0	46	1.2	1
0	0	0	44	1.2	1
0	0	0	42	1.2	1
0	0	0	40	1.2	1
0	0	0	38	1.2	1
0	0	0	37	1.2	1
0	0	0	35	1.2	1
0	0	0	33	1.2	1
0	0	0	30	1.2	1
0	0	0	29	1.2	1
0	0	0	27	1.2	1
0	0	0	25	1.2	1
0	0	0	23	1.2	1
0	0	0	22	1.2	1
0	0	0	20	1.2	1
0	0	0	19	1.2	1
0	0	0	16	1.2	1
0	0	0	13	0.2	1
0	0	0	9	0.2	1
0	0	0	6	0.2	1
1	1	1	3	-1	0
1	1	1	2	-1	2
1	1	1	258	-2	2
1	1	1	8	-1.2	1
1	1	1	0	-1	0
1	1	1	0	-3	2
1	1	1	9	-3	1
1	1	1	17	-2	1
1	1	1	10	-1	1
1	1	1	2	-1	0
1	1	1	3	-3	1
1	1	1	2	-1	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	4	-3	1
1	1	1	8	-3	1
1	1	1	8	-3	1
1	1	1	5	-1	0
1	1	1	8	-3	1
1	1	1	7	-1	1
1	1	1	9	-3	1
1	1	1	8	-1	1
1	1	1	9	-3	1
1	1	1	9	-3	1
1	1	1	9	-3	1
1	1	1	9	-3	1
1	1	1	9	-3	1
1	1	1	9	-3	1
1	1	1	9	-3	1
1	1	1	8	-1	1
1	1	1	9	-3	1
1	1	1	9	-3	1
1	1	1	10	-3	1
1	1	1	9	-1	1
1	1	1	9	-3	1
1	1	1	9	-3	1
1	1	1	9	-3	1
1	1	1	9	-3	1
1	1	1	9	-3	1
1	1	1	9	-3	1
1	1	1	9	-3	1
1	1	1	9	-3	1
1	1	1	9	-3	1
1	1	1	9	-3	1
1	1	1	8	-1	2
1	1	1	9	-3	1
1	1	1	9	-3	1
1	1	1	9	-3	2
1	1	1	8	-1	1
1	1	1	9	-3	2
1	1	1	7	-1	1
1	1	1	4	-1	0
1	1	1	6	-3	2
1	1	1	4	-1	0
1	1	1	2	-1	2
1	1	1	2	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	2	-1	2
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	3	-3	0
1	1	1	2	-1	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	5	-3	0
1	1	1	4	-1	2
1	1	1	5	-3	0
1	1	1	7	-3	2
1	0	1	7	-3	1
1	0	1	11	-3	1
1	0	1	11	-3	1
1	0	1	11	-3	1
1	0	1	12	-3	1
1	1	1	7	-1	2
1	1	1	5	-1	0
1	1	1	4	-1	2
1	1	1	2	-1	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	2	-1	2
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	4	-3	0
1	1	1	3	-1	2
1	1	1	5	-3	0
1	1	1	3	-1	2
1	1	1	2	-1	0
1	1	1	3	-3	2
1	1	0	3	-3	2
0	1	0	3	-3.2	1
0	1	0	3	-3	1
0	1	0	3	-3	1
1	1	0	4	-3	2
1	1	0	7	-3	1
1	0	0	7	-3	1
1	0	0	0	-1	0
1	0	0	0	-3	0
1	0	0	0	-3.2	0
1	0	0	218	-2.2	2
1	0	0	0	-1	2
1	0	0	0	-3.2	2
1	0	0	0	-3.2	2
1	0	0	0	-3.2	2
1	0	0	0	-3.2	2
1	0	0	9	-3.2	1
1	0	0	0	-1	0
1	0	0	0	-3	0
1	0	0	0	-3.2	0
1	0	0	83	-2.2	1
1	0	0	203	-2	1
0	0	0	202	1.2	1
0	0	0	80	1.2	1
0	0	0	204	-0.8	1
0	0	0	205	-0.8	1
0	0	0	203	1.2	1
0	0	0	200	1.2	1
0	0	0	199	1.2	1
0	0	0	197	1.2	2
0	0	0	196	1.2	1
0	0	0	193	1.2	2
0	0	0	192	1.2	1
0	0	0	191	1.2	2
0	0	0	192	-0.8	2
0	0	0	283	-1	2
0	0	0	281	1	2
0	0	0	282	-1	2
0	0	0	198	1	1
0	0	0	198	-0.8	2
0	0	0	194	1.2	1
0	0	0	197	-0.8	1
0	0	0	85	1.2	1
0	0	0	83	1.2	1
0	0	0	199	-0.8	2
0	0	0	205	-0.8	1
0	0	0	0	0.2	2
0	0	0	22	-0.8	1
0	0	0	20	1.2	1
0	0	0	20	-0.8	1
0	0	0	21	-0.8	1
0	0	0	21	-0.8	1
0	0	0	20	1.2	1
0	0	0	19	1.2	1
0	0	0	28	-0.8	1
0	0	0	15	0.2	1
0	0	0	14	0.2	1
0	0	0	13	0.2	1
0	0	0	11	0.2	1
0	0	1	9	-1	1
0	0	1	8	-1	1
1	0	1	6	-1	1
1	1	1	5	-1	0
1	1	1	4	-1	2
1	1	1	3	-1	0
1	1	1	3	-3	2
1	1	1	2	-1	0
1	1	1	4	-3	2
1	1	1	16	-2	1
1	1	1	6	-1	2
1	1	1	5	-1	0
1	1	1	4	-1	2
1	1	1	24	-2	1
1	1	1	23	0	1
1	1	1	11	-1	1
1	1	1	0	-1	0
1	1	1	32	-2	1
1	1	1	3	-1	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	2	-1	0
1	1	1	3	-3	2
1	1	1	26	-2	1
1	1	1	23	0	1
1	1	1	17	0	1
1	1	1	26	-2	1
1	1	1	21	0	1
1	1	1	20	0	1
1	1	1	17	0	1
1	1	1	9	-1	1
1	1	1	0	-1	0
1	1	1	121	-2	2
1	1	1	8	-1	1
1	1	1	19	-2	1
1	1	1	7	-1	2
1	1	1	7	-3	1
1	1	1	7	-3	2
1	1	1	7	-3	1
1	1	1	17	-2	1
1	1	1	17	-2	1
1	1	1	4	-1	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	3	-1	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	4	-3	2
1	1	1	22	-2	1
1	1	1	0	-1	0
1	1	1	4	-3	2
1	1	1	8	-3	1
0	1	1	4	-1	0
0	1	1	3	-1	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	4	-3	0
1	1	1	3	-1	2
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	4	-3	0
0	1	1	7	-3	1
0	0	1	0	-1	0
0	0	1	0	-3	1
0	0	1	0	-3	0
0	0	1	210	-2	2
0	0	1	88	0	1
0	0	1	86	0	1
0	0	0	86	-0.8	1
0	0	0	85	1.2	1
0	0	0	207	-0.8	1
0	0	0	204	1.2	1
0	0	0	203	1.2	1
0	0	0	201	1.2	1
0	0	0	200	1.2	1
0	0	0	198	1.2	1
0	0	0	196	1.2	1
0	0	0	194	1.2	1
0	0	0	193	1.2	1
0	0	0	193	-0.8	1
0	0	0	189	1.2	1
0	0	0	188	1.2	1
0	0	0	186	1.2	1
0	0	0	181	1.2	1
0	0	0	178	1.2	1
0	0	0	173	1.2	1
0	0	0	171	1.2	1
0	0	0	168	1.2	2
0	0	0	167	1.2	1
1	0	0	164	0	2
1	0	0	162	0	2
1	0	0	161	-0.2	2
0	1	0	160	-0.2	2
0	1	0	158	-0.2	1
0	1	0	157	0	2
0	0	0	155	1.2	1
0	0	0	155	-0.8	1
0	0	0	154	1.2	1
0	0	0	73	1.2	1
0	0	0	71	1.2	1
1	0	0	71	-2	1
1	0	0	73	-2	1
1	0	0	157	-2	2
1	0	0	155	0	2
0	0	0	158	-1	1
0	0	0	154	1.2	2
0	0	0	151	1.2	1
0	0	0	150	1.2	1
0	0	0	148	1.2	1
0	0	0	146	1.2	1
0	0	1	142	0	2
0	0	1	138	0	1
0	0	1	294	-2	2
0	0	1	8	-1	1
0	0	1	294	-2	2
0	0	1	7	-1	1
0	0	1	292	-2	2
0	0	1	10	-1	1
0	1	1	4	-1	1
0	1	1	2	-1	0
0	1	1	2	-3	1
0	1	1	2	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	5	-3	1
0	1	0	4	-1	1
1	1	1	0	-1	0
1	1	1	0	-3	2
1	1	1	0	-3	0
1	1	1	0	-3	1
1	1	1	0	-3	0
1	1	1	0	-3	2
1	1	0	0	-3	0
1	1	0	4	-3	2
1	1	0	6	-3	1
1	1	0	3	-1	0
1	1	0	2	-1	0
1	1	0	2	-3.2	0
1	1	0	3	-3.2	0
1	1	0	2	-1.2	0
1	1	0	3	-3.2	2
0	1	0	3	-3	1
0	1	0	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	4	-3	1
0	0	1	5	-3	1
0	0	1	4	-1	1
0	0	1	6	-3	1
0	0	1	9	-3	1
0	0	1	7	-1	1
0	0	1	0	-1	0
0	0	1	120	-2	2
0	0	0	119	1.2	1
0	0	0	118	1.2	1
0	0	1	116	0	2
0	0	1	114	0	1
0	0	1	112	0	2
0	0	1	111	0	1
0	0	1	110	0	2
0	0	1	109	0	1
0	0	1	109	-2	2
0	0	1	109	-2	1
0	0	1	110	-2	2
0	0	1	110	-2	1
0	0	1	109	0	1
0	0	1	8	-1	1
0	0	1	9	-3	1
0	0	1	7	-1	1
0	0	1	6	-1	1
0	0	1	6	-3	1
0	0	1	5	-1	1
0	0	1	4	-1	1
0	0	1	5	-3	1
0	0	1	4	-1	1
0	0	1	4	-3	1
0	1	1	3	-1	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	2	-1	1
0	1	1	2	-3	0
0	1	1	2	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	2	-1	1
0	1	1	2	-3	0
0	1	1	2	-3	1
0	1	1	3	-3	0
0	1	1	2	-1	1
0	1	1	3	-3	0
0	1	1	2	-1	1
0	0	1	3	-3	0
0	0	1	4	-3	1
0	0	1	3	-1	0
0	0	1	3	-3	1
0	0	1	3	-3	0
0	0	1	3	-3	1
0	0	1	4	-3	1
0	0	1	4	-3	1
0	0	1	3	-1	0
0	0	1	4	-3	1
0	0	1	4	-3	1
0	1	1	4	-3	1
0	1	1	2	-1	0
0	1	1	2	-3	1
0	1	1	2	-3	0
0	1	1	2	-3	1
0	1	1	2	-3	0
0	1	1	3	-3	1
0	1	1	2	-1	0
0	1	1	3	-3	1
0	1	1	2	-1	0
0	1	1	3	-3	1
0	1	1	2	-1	0
0	1	1	3	-3	1
0	0	1	3	-3	0
0	0	1	3	-3	1
0	0	1	3	-3	0
0	0	1	3	-3	1
0	0	1	4	-3	1
0	0	1	4	-3	1
0	0	1	3	-1	0
0	0	1	4	-3	1
0	0	1	4	-3	1
0	0	1	4	-3	1
0	0	1	4	-3	1
0	0	1	4	-3	1
0	0	1	5	-3	1
0	0	1	5	-3	1
0	0	1	4	-1	1
0	0	1	4	-3	1
0	0	1	4	-3	1
0	0	1	5	-3	1
0	0	1	7	-3	1
0	0	1	5	-1	1
0	1	1	4	-1	0
0	1	1	3	-1	1
0	1	1	3	-3	0
0	1	1	2	-1	1
0	1	1	3	-3	0
0	1	1	2	-1	1
0	1	1	2	-3	0
0	1	1	2	-3	1
0	1	1	2	-3	0
0	0	1	3	-3	1
0	0	1	3	-3	0
0	0	1	3	-3	1
0	0	1	3	-3	0
0	0	1	4	-3	1
0	0	1	3	-1	0
0	0	1	4	-3	1
0	0	1	4	-3	1
0	0	1	4	-3	1
0	0	1	5	-3	1
0	0	1	4	-1	1
0	0	1	4	-3	1
0	0	1	4	-3	1
0	0	1	4	-3	1
0	1	1	3	-1	0
0	1	1	3	-3	1
0	1	1	2	-1	0
0	1	1	2	-3	1
0	1	1	2	-3	0
0	1	1	2	-3	1
0	1	1	3	-3	0
0	1	1	2	-1	1
0	1	1	3	-3	0
0	1	1	4	-3	1
0	1	1	3	-1	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	0
1	1	1	3	-3.2	2
1	1	1	3	-3	0
1	1	1	3	-3	0
1	1	1	3	-3.2	2
1	1	1	4	-3	0
1	1	1	4	-3	0
0	1	1	3	-1.2	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	9	-3	1
0	1	1	7	-1	1
0	1	1	4	-1	0
0	1	1	3	-1	1
0	1	1	4	-3	0
0	1	1	4	-3	1
0	1	1	7	-3	1
0	1	1	7	-3	1
0	1	1	4	-1	0
0	1	1	4	-3	1
0	1	1	9	-3	1
0	1	1	3	-1	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	8	-3	1
0	1	1	4	-1	0
0	1	1	4	-3	1
0	1	1	3	-1	0
0	1	1	3	-3	1
0	1	1	4	-3	0
0	1	1	6	-3	1
0	1	1	3	-1	0
0	1	1	4	-3	1
0	1	1	3	-1	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
0	1	1	3	-3	0
0	1	1	3	-3	1
1	1	1	0	-1	0
1	1	1	0	-3	2
1	1	1	0	-3	0
1	1	1	0	-3	2
1	1	1	0	-3	0
1	1	1	0	-3	2
1	1	1	0	-3	0
1	1	1	0	-3	2
1	1	1	0	-3	0
1	1	1	0	-3	2
1	1	1	0	-3	0
1	1	1	0	-3	2
1	1	0	0	-3	0
1	1	0	0	-3	0
1	1	0	3	-3.2	2
1	1	0	2	-1	0
1	0	0	4	-3	2
1	0	0	0	-1	0
1	0	0	0	-3	0
1	0	0	5	-3.2	2
0	0	0	4	0.2	1
0	0	0	3	0.2	1
0	1	0	2	-1	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	0	1	6	-3	1
0	0	1	4	-1	1
0	1	1	3	-1	0
0	1	1	4	-3	1
0	1	1	3	-1	0
0	1	1	4	-3	1
0	1	1	3	-1	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	6	-3	1
0	1	1	0	-1	0
0	1	1	7	-3	1
0	1	1	3	-1	0
0	1	1	4	-3	1
0	1	1	3	-1	0
0	1	1	2	-1	1
0	1	1	2	-3	0
0	1	1	2	-3	1
0	1	1	3	-3	0
0	1	1	12	-3	1
0	1	1	8	-1	1
0	1	1	3	-1	0
0	1	1	2	-1	1
0	1	1	2	-3	0
0	1	1	3	-3	1
0	1	1	2	-1	0
0	1	1	3	-3	1
0	1	1	0	-1	0
0	1	1	8	-3	1
0	1	1	3	-1	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	4	-3	0
0	1	1	4	-3	0
0	1	1	3	-1.2	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	0	1	4	-3	1
0	0	1	5	-3	1
0	0	1	4	-1	1
0	1	1	4	-3	1
0	1	1	3	-1	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	9	-3	1
0	1	1	6	-1	1
0	1	1	4	-1	0
0	1	1	5	-3	1
0	1	1	3	-1	0
0	1	1	3	-3	1
0	1	1	8	-3	1
0	1	1	3	-1	0
0	1	1	2	-1	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	2	-1	0
0	1	1	7	-3	1
0	1	1	8	-3	1
0	1	1	6	-1	1
0	1	1	6	-3	1
0	1	1	5	-1	1
0	1	1	2	-1	0
0	1	1	2	-3	1
0	1	1	0	-1	0
0	1	1	3	-3	1
0	1	1	12	-3	1
0	1	1	7	-1	1
0	1	1	7	-3	1
0	1	1	4	-1	0
0	1	1	3	-1	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	2	-1	1
0	1	1	3	-3	0
0	1	1	4	-3	0
0	1	1	2	-1.2	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	6	-3	1
0	1	1	0	-1	0
0	1	1	4	-3	0
0	1	1	2	-1.2	1
0	1	1	4	-3	0
0	1	1	78	-2	2
0	1	1	0	-1	0
0	1	1	3	-3	1
0	1	1	4	-3	0
0	1	1	3	-1	1
0	1	1	2	-1	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	2	-1	0
0	1	1	2	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	4	-3	1
0	0	1	3	-1	0
0	0	1	4	-3	1
0	0	1	4	-3	0
0	0	1	4	-3	2
0	0	1	5	-3	1
0	0	1	4	-1	0
0	0	1	3	-1	0
0	0	1	4	-3.2	2
0	0	1	4	-3	0
0	0	1	4	-3	2
0	0	1	4	-3	0
0	0	1	5	-3	2
0	0	1	5	-3	1
0	0	1	4	-1	0
0	0	1	4	-3	2
0	0	1	6	-3	1
0	0	1	6	-3	1
0	0	1	5	-1	1
0	0	1	5	-3	1
0	0	1	4	-1	0
0	0	1	6	-3	1
0	0	1	7	-3	1
0	0	1	6	-1	1
0	0	1	6	-3	1
0	0	1	7	-3	1
0	0	1	4	-1	1
0	0	1	5	-3	1
0	0	1	4	-1	1
0	1	1	4	-3	0
0	1	1	4	-3	1
0	1	1	3	-1	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	2	-1	0
0	1	1	3	-3	1
0	1	1	4	-3	0
0	1	1	3	-1	1
