430.0	561.0	3
430.0	558.0	3
430.0	557.0	3
430.0	555.0	3
430.0	554.0	3
430.0	553.0	3
430.0	550.0	3
430.0	548.0	3
430.0	546.0	3
430.0	545.0	3
430.0	543.0	3
430.0	540.0	3
430.0	539.0	3
430.0	535.0	3
430.0	533.0	3
430.0	531.0	3
430.0	529.0	3
430.0	527.0	3
430.0	526.0	3
430.0	524.0	3
430.0	523.0	3
430.0	521.0	3
430.0	520.0	3
430.0	519.0	3
430.0	518.0	3
430.0	516.0	3
430.0	514.0	3
430.0	512.0	3
430.0	511.0	3
430.0	508.0	3
430.0	507.0	3
430.0	506.0	3
430.0	504.0	3
430.0	502.0	3
430.0	500.0	3
430.0	499.0	3
430.0	498.0	3
430.0	497.0	3
430.0	496.0	3
430.0	495.0	3
430.0	494.0	3
430.0	493.0	3
430.0	492.0	3
430.0	490.0	3
430.0	488.0	3
430.0	486.0	3
430.0	483.0	3
430.0	481.0	3
430.0	478.0	3
430.0	476.0	3
430.0	473.0	3
430.0	469.0	3
430.0	465.0	3
430.0	461.0	3
430.0	459.0	3
430.0	456.0	3
430.0	454.0	3
430.0	453.0	3
430.0	451.0	3
430.0	450.0	3
430.0	448.0	3
431.0	446.0	3
431.0	444.0	3
431.0	443.0	3
431.0	440.0	3
431.0	438.0	3
431.0	434.0	3
431.0	431.0	3
431.0	429.0	3
431.0	426.0	3
431.0	423.0	3
431.0	422.0	3
431.0	421.0	3
557.0	520.0	4
557.0	518.0	4
557.0	516.0	4
557.0	513.0	4
557.0	509.0	4
557.0	506.0	4
557.0	502.0	4
557.0	498.0	4
557.0	494.0	4
557.0	491.0	4
557.0	487.0	4
557.0	484.0	4
557.0	480.0	4
557.0	477.0	4
557.0	474.0	4
557.0	471.0	4
557.0	469.0	4
557.0	466.0	4
557.0	462.0	4
557.0	459.0	4
557.0	456.0	4
557.0	454.0	4
557.0	450.0	4
557.0	447.0	4
557.0	444.0	4
557.0	442.0	4
557.0	437.0	4
557.0	433.0	4
557.0	430.0	4
557.0	426.0	4
557.0	422.0	4
557.0	418.0	4
557.0	415.0	4
557.0	411.0	4
557.0	409.0	4
557.0	406.0	4
557.0	403.0	4
557.0	400.0	4
557.0	396.0	4
557.0	394.0	4
557.0	390.0	4
557.0	389.0	4
557.0	384.0	4
557.0	381.0	4
557.0	377.0	4
557.0	374.0	4
557.0	370.0	4
557.0	368.0	4
557.0	364.0	4
557.0	362.0	4
557.0	359.0	4
557.0	357.0	4
557.0	355.0	4
557.0	353.0	4
557.0	350.0	4
557.0	348.0	4
557.0	346.0	4
557.0	343.0	4
557.0	341.0	4
557.0	339.0	4
557.0	337.0	4
558.0	334.0	4
558.0	333.0	4
558.0	332.0	4
558.0	329.0	4
558.0	328.0	4
558.0	326.0	4
558.0	324.0	4
558.0	321.0	4
558.0	319.0	4
558.0	316.0	4
558.0	314.0	4
558.0	311.0	4
558.0	308.0	4
558.0	306.0	4
558.0	302.0	4
558.0	300.0	4
558.0	299.0	4
558.0	297.0	4
558.0	295.0	4
558.0	294.0	4
558.0	293.0	4
558.0	291.0	4
558.0	290.0	4
558.0	289.0	4
558.0	288.0	4
669.0	596.0	5
669.0	595.0	5
669.0	593.0	5
669.0	591.0	5
669.0	588.0	5
669.0	584.0	5
669.0	581.0	5
669.0	578.0	5
669.0	575.0	5
669.0	573.0	5
669.0	570.0	5
669.0	568.0	5
669.0	566.0	5
669.0	563.0	5
669.0	562.0	5
669.0	561.0	5
669.0	559.0	5
669.0	558.0	5
669.0	557.0	5
669.0	555.0	5
669.0	553.0	5
669.0	551.0	5
669.0	549.0	5
669.0	547.0	5
669.0	544.0	5
669.0	542.0	5
669.0	539.0	5
669.0	538.0	5
669.0	536.0	5
669.0	533.0	5
670.0	530.0	5
670.0	527.0	5
671.0	526.0	5
671.0	523.0	5
671.0	520.0	5
671.0	518.0	5
672.0	516.0	5
672.0	513.0	5
672.0	511.0	5
672.0	508.0	5
672.0	506.0	5
672.0	504.0	5
666.0	382.0	6
668.0	382.0	6
674.0	382.0	6
683.0	382.0	6
693.0	382.0	6
704.0	380.0	6
715.0	380.0	6
723.0	380.0	6
732.0	380.0	6
740.0	379.0	6
742.0	378.0	6
743.0	378.0	6
745.0	378.0	6
748.0	378.0	6
753.0	378.0	6
758.0	377.0	6
762.0	377.0	6
764.0	377.0	6
765.0	377.0	6
768.0	377.0	6
769.0	377.0	6
771.0	377.0	6
772.0	377.0	6
773.0	376.0	6
775.0	376.0	6
776.0	376.0	6
778.0	376.0	6
779.0	376.0	6
780.0	376.0	6
781.0	376.0	6
782.0	376.0	6
784.0	376.0	6
785.0	376.0	6
787.0	376.0	6
788.0	375.0	6
789.0	375.0	6
792.0	375.0	6
793.0	375.0	6
794.0	375.0	6
795.0	375.0	6
797.0	375.0	6
798.0	375.0	6
799.0	375.0	6
624.0	196.0	7
625.0	196.0	7
626.0	196.0	7
628.0	196.0	7
630.0	196.0	7
631.0	197.0	7
633.0	197.0	7
635.0	197.0	7
636.0	197.0	7
638.0	197.0	7
640.0	197.0	7
641.0	197.0	7
642.0	197.0	7
644.0	197.0	7
646.0	197.0	7
650.0	197.0	7
652.0	197.0	7
654.0	197.0	7
656.0	197.0	7
658.0	197.0	7
660.0	197.0	7
662.0	197.0	7
665.0	197.0	7
666.0	197.0	7
668.0	197.0	7
670.0	197.0	7
671.0	197.0	7
673.0	197.0	7
675.0	197.0	7
676.0	197.0	7
678.0	197.0	7
680.0	197.0	7
682.0	197.0	7
685.0	197.0	7
688.0	197.0	7
691.0	197.0	7
693.0	197.0	7
696.0	197.0	7
700.0	197.0	7
703.0	197.0	7
707.0	197.0	7
710.0	197.0	7
712.0	197.0	7
715.0	197.0	7
717.0	197.0	7
719.0	197.0	7
721.0	197.0	7
724.0	197.0	7
726.0	197.0	7
728.0	197.0	7
730.0	197.0	7
732.0	197.0	7
735.0	197.0	7
737.0	197.0	7
740.0	197.0	7
743.0	197.0	7
746.0	197.0	7
748.0	197.0	7
750.0	197.0	7
752.0	197.0	7
755.0	197.0	7
756.0	197.0	7
758.0	197.0	7
759.0	197.0	7
760.0	197.0	7
762.0	197.0	7
764.0	197.0	7
765.0	197.0	7
766.0	197.0	7
767.0	197.0	7
769.0	197.0	7
771.0	197.0	7
773.0	197.0	7
776.0	197.0	7
778.0	197.0	7
780.0	197.0	7
782.0	197.0	7
784.0	197.0	7
785.0	197.0	7
786.0	197.0	7
788.0	197.0	7
789.0	197.0	7
790.0	197.0	7
514.0	108.0	8
515.0	108.0	8
516.0	108.0	8
517.0	108.0	8
520.0	108.0	8
522.0	108.0	8
525.0	108.0	8
529.0	108.0	8
532.0	108.0	8
534.0	108.0	8
536.0	108.0	8
539.0	108.0	8
540.0	108.0	8
542.0	108.0	8
545.0	108.0	8
547.0	108.0	8
549.0	108.0	8
550.0	108.0	8
551.0	108.0	8
552.0	108.0	8
554.0	108.0	8
555.0	108.0	8
556.0	108.0	8
557.0	108.0	8
559.0	108.0	8
562.0	108.0	8
565.0	107.0	8
569.0	107.0	8
572.0	107.0	8
575.0	105.0	8
579.0	105.0	8
581.0	105.0	8
582.0	105.0	8
584.0	105.0	8
585.0	105.0	8
586.0	105.0	8
588.0	105.0	8
589.0	105.0	8
590.0	105.0	8
593.0	105.0	8
594.0	105.0	8
595.0	105.0	8
597.0	105.0	8
598.0	105.0	8
599.0	105.0	8
600.0	104.0	8
601.0	104.0	8
602.0	104.0	8
604.0	104.0	8
605.0	104.0	8
607.0	104.0	8
610.0	104.0	8
611.0	104.0	8
612.0	104.0	8
613.0	104.0	8
614.0	104.0	8
615.0	104.0	8
617.0	104.0	8
619.0	104.0	8
620.0	104.0	8
621.0	104.0	8
622.0	104.0	8
624.0	104.0	8
625.0	104.0	8
626.0	104.0	8
627.0	104.0	8
629.0	104.0	8
630.0	104.0	8
631.0	104.0	8
632.0	104.0	8
633.0	104.0	8
634.0	104.0	8
420.0	142.0	9
420.0	140.0	9
421.0	137.0	9
422.0	134.0	9
422.0	132.0	9
423.0	130.0	9
423.0	127.0	9
423.0	126.0	9
423.0	124.0	9
424.0	124.0	9
424.0	123.0	9
424.0	122.0	9
424.0	121.0	9
424.0	118.0	9
424.0	116.0	9
425.0	113.0	9
425.0	111.0	9
425.0	109.0	9
425.0	107.0	9
425.0	105.0	9
425.0	102.0	9
425.0	99.0	9
425.0	96.0	9
425.0	94.0	9
425.0	91.0	9
425.0	89.0	9
425.0	87.0	9
426.0	84.0	9
426.0	82.0	9
426.0	80.0	9
426.0	77.0	9
426.0	75.0	9
426.0	73.0	9
426.0	71.0	9
426.0	69.0	9
426.0	68.0	9
426.0	66.0	9
426.0	64.0	9
426.0	62.0	9
426.0	60.0	9
426.0	59.0	9
427.0	57.0	9
427.0	56.0	9
427.0	55.0	9
427.0	53.0	9
427.0	51.0	9
427.0	48.0	9
427.0	46.0	9
427.0	44.0	9
427.0	42.0	9
428.0	42.0	9
428.0	41.0	9
429.0	39.0	9
429.0	36.0	9
429.0	34.0	9
429.0	31.0	9
429.0	28.0	9
429.0	24.0	9
429.0	21.0	9
429.0	17.0	9
429.0	15.0	9
429.0	12.0	9
429.0	10.0	9
429.0	9.0	9
430.0	8.0	9
430.0	7.0	9
431.0	6.0	9
431.0	5.0	9
432.0	4.0	9
432.0	5.0	9
260.0	198.0	10
260.0	196.0	10
260.0	194.0	10
261.0	193.0	10
261.0	191.0	10
261.0	189.0	10
262.0	188.0	10
262.0	187.0	10
263.0	185.0	10
263.0	184.0	10
263.0	181.0	10
263.0	179.0	10
263.0	177.0	10
263.0	173.0	10
263.0	171.0	10
263.0	169.0	10
263.0	167.0	10
263.0	165.0	10
263.0	163.0	10
263.0	162.0	10
263.0	159.0	10
263.0	157.0	10
263.0	155.0	10
263.0	153.0	10
263.0	151.0	10
263.0	149.0	10
263.0	145.0	10
263.0	143.0	10
263.0	139.0	10
263.0	137.0	10
263.0	134.0	10
263.0	132.0	10
263.0	130.0	10
263.0	129.0	10
263.0	128.0	10
264.0	126.0	10
264.0	123.0	10
265.0	122.0	10
265.0	121.0	10
265.0	119.0	10
265.0	118.0	10
265.0	116.0	10
265.0	114.0	10
265.0	113.0	10
265.0	109.0	10
265.0	106.0	10
265.0	104.0	10
265.0	102.0	10
265.0	101.0	10
265.0	99.0	10
265.0	98.0	10
265.0	97.0	10
265.0	96.0	10
265.0	94.0	10
265.0	93.0	10
265.0	91.0	10
265.0	90.0	10
265.0	89.0	10
265.0	88.0	10
265.0	86.0	10
265.0	85.0	10
265.0	84.0	10
265.0	83.0	10
265.0	80.0	10
265.0	78.0	10
265.0	76.0	10
265.0	74.0	10
265.0	73.0	10
265.0	71.0	10
265.0	70.0	10
265.0	69.0	10
265.0	68.0	10
265.0	67.0	10
265.0	66.0	10
265.0	63.0	10
265.0	62.0	10
265.0	60.0	10
265.0	59.0	10
265.0	58.0	10
265.0	57.0	10
265.0	56.0	10
266.0	54.0	10
266.0	53.0	10
124.0	129.0	11
125.0	129.0	11
125.0	128.0	11
126.0	128.0	11
126.0	126.0	11
127.0	124.0	11
127.0	123.0	11
127.0	121.0	11
127.0	118.0	11
127.0	114.0	11
127.0	111.0	11
127.0	109.0	11
127.0	106.0	11
127.0	103.0	11
127.0	101.0	11
127.0	97.0	11
127.0	94.0	11
127.0	93.0	11
127.0	88.0	11
127.0	86.0	11
127.0	83.0	11
127.0	81.0	11
127.0	79.0	11
127.0	78.0	11
127.0	77.0	11
127.0	75.0	11
127.0	74.0	11
127.0	72.0	11
127.0	70.0	11
127.0	69.0	11
127.0	68.0	11
127.0	67.0	11
127.0	66.0	11
127.0	64.0	11
127.0	62.0	11
127.0	59.0	11
127.0	57.0	11
127.0	56.0	11
127.0	54.0	11
127.0	53.0	11
127.0	49.0	11
127.0	47.0	11
127.0	46.0	11
127.0	43.0	11
127.0	42.0	11
127.0	39.0	11
127.0	37.0	11
127.0	34.0	11
127.0	31.0	11
127.0	28.0	11
127.0	25.0	11
127.0	23.0	11
127.0	20.0	11
127.0	18.0	11
126.0	15.0	11
126.0	13.0	11
125.0	11.0	11
125.0	8.0	11
125.0	6.0	11
123.0	4.0	11
123.0	2.0	11
123.0	1.0	11
83.0	226.0	12
82.0	226.0	12
80.0	226.0	12
79.0	226.0	12
77.0	226.0	12
75.0	225.0	12
73.0	225.0	12
71.0	225.0	12
69.0	225.0	12
67.0	225.0	12
65.0	225.0	12
63.0	225.0	12
59.0	225.0	12
56.0	225.0	12
54.0	225.0	12
53.0	225.0	12
51.0	225.0	12
48.0	225.0	12
46.0	224.0	12
42.0	224.0	12
38.0	224.0	12
35.0	224.0	12
33.0	224.0	12
30.0	224.0	12
29.0	224.0	12
28.0	224.0	12
26.0	224.0	12
25.0	224.0	12
24.0	224.0	12
23.0	224.0	12
21.0	224.0	12
20.0	224.0	12
19.0	224.0	12
18.0	224.0	12
16.0	224.0	12
14.0	224.0	12
11.0	224.0	12
9.0	224.0	12
6.0	224.0	12
5.0	224.0	12
74.0	350.0	13
77.0	350.0	13
79.0	350.0	13
80.0	350.0	13
82.0	350.0	13
83.0	350.0	13
84.0	349.0	13
85.0	349.0	13
87.0	349.0	13
88.0	349.0	13
89.0	349.0	13
90.0	349.0	13
92.0	349.0	13
93.0	349.0	13
94.0	348.0	13
95.0	348.0	13
98.0	348.0	13
99.0	347.0	13
102.0	347.0	13
103.0	346.0	13
104.0	346.0	13
106.0	346.0	13
108.0	346.0	13
113.0	345.0	13
117.0	344.0	13
120.0	344.0	13
123.0	344.0	13
125.0	343.0	13
127.0	343.0	13
130.0	342.0	13
133.0	342.0	13
135.0	341.0	13
140.0	341.0	13
142.0	341.0	13
143.0	341.0	13
145.0	341.0	13
146.0	341.0	13
147.0	341.0	13
148.0	341.0	13
149.0	341.0	13
150.0	341.0	13
151.0	341.0	13
152.0	341.0	13
153.0	341.0	13
155.0	341.0	13
157.0	341.0	13
159.0	341.0	13
162.0	341.0	13
165.0	341.0	13
167.0	341.0	13
168.0	341.0	13
170.0	341.0	13
172.0	341.0	13
173.0	341.0	13
174.0	341.0	13
177.0	340.0	13
178.0	340.0	13
179.0	340.0	13
356.0	313.0	14
356.0	309.0	14
356.0	306.0	14
356.0	303.0	14
356.0	301.0	14
356.0	297.0	14
356.0	295.0	14
356.0	290.0	14
356.0	287.0	14
356.0	282.0	14
356.0	278.0	14
356.0	276.0	14
356.0	269.0	14
356.0	267.0	14
356.0	263.0	14
356.0	259.0	14
356.0	255.0	14
356.0	252.0	14
356.0	248.0	14
356.0	244.0	14
356.0	242.0	14
356.0	240.0	14
356.0	239.0	14
422.0	217.0	15
423.0	217.0	15
425.0	217.0	15
427.0	217.0	15
428.0	217.0	15
430.0	217.0	15
432.0	217.0	15
433.0	216.0	15
435.0	216.0	15
437.0	216.0	15
438.0	216.0	15
440.0	216.0	15
442.0	216.0	15
445.0	216.0	15
446.0	216.0	15
449.0	216.0	15
450.0	216.0	15
452.0	216.0	15
453.0	216.0	15
455.0	216.0	15
457.0	216.0	15
460.0	216.0	15
462.0	216.0	15
463.0	216.0	15
465.0	216.0	15
467.0	216.0	15
468.0	216.0	15
470.0	216.0	15
473.0	216.0	15
475.0	216.0	15
477.0	217.0	15
480.0	217.0	15
481.0	217.0	15
482.0	217.0	15
483.0	217.0	15
485.0	217.0	15
486.0	217.0	15
487.0	217.0	15
488.0	217.0	15
489.0	217.0	15
490.0	217.0	15
435.0	314.0	16
436.0	314.0	16
437.0	314.0	16
439.0	314.0	16
440.0	314.0	16
442.0	314.0	16
444.0	314.0	16
445.0	314.0	16
447.0	314.0	16
449.0	314.0	16
450.0	313.0	16
453.0	313.0	16
454.0	313.0	16
456.0	313.0	16
458.0	313.0	16
460.0	313.0	16
461.0	313.0	16
462.0	313.0	16
464.0	312.0	16
465.0	312.0	16
467.0	311.0	16
469.0	311.0	16
470.0	311.0	16
471.0	311.0	16
472.0	311.0	16
473.0	311.0	16
474.0	311.0	16
